result_kind,experiment,scenario,setting,label,label_name,n,representation,projection_id,summary_scope,projection_repeats,outer_repetitions,inner_repetitions,tests_per_projection,independent_tests,rejection_rate,power,type1_error,binomial_se,ci_lower,ci_upper,mean_stat,mean_cutoff,mean_cond_sigma_reg,B_boot,alpha
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r17,per_projection,1,10,20,200,200,0.825,0.825,,0.02686773157525585,0.7723392461124985,0.8776607538875014,27.01925286657187,14.189539458316661,23103.437871061487,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r18,per_projection,1,10,20,200,200,0.52,0.52,,0.03532704346531139,0.4507589948079897,0.5892410051920103,18.593489981980422,13.78309643794315,28320.06829310978,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,residual_random8,r19,per_projection,1,10,20,200,200,0.32,0.32,,0.03298484500494128,0.2553497037903151,0.38465029620968494,12.294583344402458,14.722266638583415,24195.64881265765,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,90,final_full,none,single,1,10,20,200,200,0.76,0.76,,0.030199337741083,0.7008092980274774,0.8191907019725226,24.68337857425512,13.863290583779532,32822.80249616253,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,centered_logits,none,single,1,10,20,200,200,0.99,0.99,,0.007035623639735147,0.9762101776661191,1.0,61.106498193028,15.037506235188884,17170.753910356772,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,semantic_centered,none,single,1,10,20,200,200,0.97,0.97,,0.012062338081814825,0.946357817359643,0.993642182640357,46.02240291405933,15.515439998814244,15727.812732193725,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_full,none,single,1,10,20,200,200,0.94,0.94,,0.01679285562374667,0.9070860029774565,0.9729139970225434,42.97761318761163,13.1796161766438,37748.607591367385,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_top8_pca,none,single,1,10,20,200,200,0.915,0.915,,0.019719913792915014,0.8763489689658867,0.9536510310341134,40.24807622228386,13.443718364884411,36927.21311425461,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,aggregate20,aggregate,20,10,20,200,4000,0.83575,0.83575,,0.005858155373067532,0.8242680154687876,0.8472319845312124,38.59526627839559,13.738237320830837,31045.616621225126,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r00,per_projection,1,10,20,200,200,0.845,0.845,,0.02559052559053839,0.7948425698425448,0.8951574301574552,35.51376168354538,13.948802953239815,27651.37559784862,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r01,per_projection,1,10,20,200,200,0.955,0.955,,0.014658615214269054,0.9262691141800327,0.9837308858199673,46.89871022487247,13.830125660139934,26826.062257720307,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r02,per_projection,1,10,20,200,200,0.78,0.78,,0.029291637031753616,0.722588391417763,0.8374116085822371,27.390904529985924,12.801300657243774,37801.766423458095,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r03,per_projection,1,10,20,200,200,0.94,0.94,,0.01679285562374667,0.9070860029774565,0.9729139970225434,46.080104634040346,12.80905713509585,41221.37464903111,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r04,per_projection,1,10,20,200,200,0.76,0.76,,0.030199337741083,0.7008092980274774,0.8191907019725226,35.39504148402535,14.40893143596068,21075.794069714797,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r05,per_projection,1,10,20,200,200,0.995,0.995,,0.004987484335815003,0.9852245307018026,1.0,54.292322101816865,14.65048194465743,28407.41332135236,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r06,per_projection,1,10,20,200,200,0.835,0.835,,0.02624642832844119,0.7835570004762552,0.8864429995237447,38.59328454533166,13.913608189947725,24898.36849374961,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r07,per_projection,1,10,20,200,200,0.96,0.96,,0.013856406460551024,0.93284144333732,0.9871585566626799,45.430927156588766,13.741024588349838,33525.908715492464,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r08,per_projection,1,10,20,200,200,0.74,0.74,,0.031016124838541645,0.6792083953164584,0.8007916046835416,30.435344100675525,15.13427688244655,21559.29212943704,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r09,per_projection,1,10,20,200,200,0.9,0.9,,0.021213203435596423,0.8584221212662311,0.941577878733769,44.77926471937727,12.92105211572991,37142.68105862462,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r10,per_projection,1,10,20,200,200,0.95,0.95,,0.015411035007422448,0.919794371385452,0.980205628614548,45.424160764194404,12.905515471483078,40932.15435999033,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r11,per_projection,1,10,20,200,200,0.985,0.985,,0.008595056718835545,0.9681536888310823,1.0,66.62263941477846,13.627269159035315,36407.35563679169,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r12,per_projection,1,10,20,200,200,0.66,0.66,,0.03349626844888845,0.5943473138401787,0.7256526861598214,22.91901494302313,13.373923244619244,34715.77345444109,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r13,per_projection,1,10,20,200,200,0.97,0.97,,0.012062338081814825,0.946357817359643,0.993642182640357,53.299881976956655,13.511447112998562,33527.7737575002,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r14,per_projection,1,10,20,200,200,0.555,0.555,,0.03514078826662828,0.48612405499740863,0.6238759450025915,17.31879975758668,12.755165667979098,42171.2222300225,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r15,per_projection,1,10,20,200,200,0.75,0.75,,0.030618621784789725,0.6899875013018122,0.8100124986981878,31.041570957910427,14.175051101275423,25962.3220933724,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r16,per_projection,1,10,20,200,200,0.61,0.61,,0.03448912872196107,0.5424013077049563,0.6775986922950437,23.428579788339484,13.51564870102658,32281.532959972872,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r17,per_projection,1,10,20,200,200,0.99,0.99,,0.007035623639735147,0.9762101776661191,1.0,49.60536078561625,14.298797603102443,22954.312273469568,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r18,per_projection,1,10,20,200,200,0.875,0.875,,0.023385358667337135,0.8291646970120192,0.9208353029879808,35.72187979988506,13.881976217569804,27940.780526513965,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,residual_random8,r19,per_projection,1,10,20,200,200,0.66,0.66,,0.03349626844888845,0.5943473138401787,0.7256526861598214,21.713772199361745,14.561290574715699,23909.068415998892,500,0.05
power,class_mixture,mix635_vs_mix835,H1_mix635_vs_mix835,,,120,final_full,none,single,1,10,20,200,200,0.96,0.96,,0.013856406460551024,0.93284144333732,0.9871585566626799,45.0336301836414,14.121608096847426,32282.985709520457,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,centered_logits,none,single,1,10,20,200,200,0.075,,0.075,0.018624580532189176,0.038495822156909214,0.11150417784309077,5.973634642575467,12.614999266043954,40366.46018382835,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,semantic_centered,none,single,1,10,20,200,200,0.085,,0.085,0.01971991379291502,0.04634896896588657,0.12365103103411344,4.999636767709311,12.615677500618421,41879.62546475615,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_full,none,single,1,10,20,200,200,0.095,,0.095,0.020733427116615334,0.05436248285143395,0.13563751714856606,8.158245146044285,13.67904773683385,35022.63783799621,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_top8_pca,none,single,1,10,20,200,200,0.08,,0.08,0.01918332609325088,0.04240068085722828,0.11759931914277172,8.136583661220646,13.786360090358022,33040.032683539524,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,aggregate20,aggregate,20,10,20,200,4000,0.092,,0.092,0.00456990153066781,0.0830429929998911,0.1009570070001089,7.677575200635376,13.98200048243652,31143.97567849546,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r00,per_projection,1,10,20,200,200,0.105,,0.105,0.021676600286945368,0.06251386343758708,0.1474861365624129,8.443241012189553,13.941816084954416,32880.43624496177,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r01,per_projection,1,10,20,200,200,0.095,,0.095,0.020733427116615334,0.05436248285143395,0.13563751714856606,7.470498985466718,13.701490108133417,31666.63599216992,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r02,per_projection,1,10,20,200,200,0.1,,0.1,0.021213203435596427,0.05842212126623101,0.141577878733769,7.603292826649192,14.391161160954749,27932.53847675342,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r03,per_projection,1,10,20,200,200,0.075,,0.075,0.018624580532189176,0.038495822156909214,0.11150417784309077,8.801435270768026,14.193203939273644,28501.428612549676,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r04,per_projection,1,10,20,200,200,0.085,,0.085,0.01971991379291502,0.04634896896588657,0.12365103103411344,9.040523426372665,14.228472364507866,29644.936590086854,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r05,per_projection,1,10,20,200,200,0.12,,0.12,0.022978250586152115,0.07496262885114185,0.16503737114885814,5.925947110881868,12.867327841950654,39053.585181334594,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r06,per_projection,1,10,20,200,200,0.125,,0.125,0.023385358667337135,0.07916469701201923,0.17083530298798077,9.01980214250757,14.46616340977794,27343.8109788988,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r07,per_projection,1,10,20,200,200,0.08,,0.08,0.01918332609325088,0.04240068085722828,0.11759931914277172,6.942319477504285,14.227794806323809,28809.71584754823,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r08,per_projection,1,10,20,200,200,0.07,,0.07,0.01804161855266872,0.03463842763676932,0.1053615723632307,9.663469835514356,14.262756343905988,30043.82493469751,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r09,per_projection,1,10,20,200,200,0.095,,0.095,0.020733427116615334,0.05436248285143395,0.13563751714856606,7.715461747585144,14.304167511464854,29854.42690860502,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r10,per_projection,1,10,20,200,200,0.075,,0.075,0.018624580532189176,0.038495822156909214,0.11150417784309077,5.795094444691183,14.134628809384644,29510.469156845968,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r11,per_projection,1,10,20,200,200,0.095,,0.095,0.020733427116615334,0.05436248285143395,0.13563751714856606,6.098319721769224,13.506081867537683,35560.902308011144,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r12,per_projection,1,10,20,200,200,0.12,,0.12,0.022978250586152115,0.07496262885114185,0.16503737114885814,9.088170369170598,13.232898863283223,37263.391148908726,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r13,per_projection,1,10,20,200,200,0.06,,0.06,0.016792855623746664,0.027086002977456537,0.09291399702254347,6.1221928043133,14.619782005285034,27286.32547777149,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r14,per_projection,1,10,20,200,200,0.095,,0.095,0.020733427116615334,0.05436248285143395,0.13563751714856606,6.739063311698169,14.10011699512163,28920.01741454817,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r15,per_projection,1,10,20,200,200,0.095,,0.095,0.020733427116615334,0.05436248285143395,0.13563751714856606,6.853252713114702,14.10897856703224,31342.902505847956,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r16,per_projection,1,10,20,200,200,0.07,,0.07,0.01804161855266872,0.03463842763676932,0.1053615723632307,5.0141255618122615,13.253145401424517,37074.79117304519,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r17,per_projection,1,10,20,200,200,0.105,,0.105,0.021676600286945368,0.06251386343758708,0.1474861365624129,10.145141259383509,13.641765883169228,33994.07932781262,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r18,per_projection,1,10,20,200,200,0.09,,0.09,0.02023610634484806,0.0503372315640978,0.1296627684359022,9.76403157987109,13.673065685311569,31748.82370046094,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,residual_random8,r19,per_projection,1,10,20,200,200,0.085,,0.085,0.01971991379291502,0.04634896896588657,0.12365103103411344,7.306120411444105,14.7851919999333,24446.471589051158,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,20,final_full,none,single,1,10,20,200,200,0.105,,0.105,0.021676600286945368,0.06251386343758708,0.1474861365624129,8.091730400102925,13.253567786658317,36812.505163029266,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,centered_logits,none,single,1,10,20,200,200,0.09,,0.09,0.02023610634484806,0.0503372315640978,0.1296627684359022,5.3365210473387545,12.359125845866293,35224.10266379296,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,semantic_centered,none,single,1,10,20,200,200,0.105,,0.105,0.021676600286945368,0.06251386343758708,0.1474861365624129,4.8759708816126635,12.029605932324865,37215.3564293663,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_full,none,single,1,10,20,200,200,0.095,,0.095,0.020733427116615334,0.05436248285143395,0.13563751714856606,5.505239252750016,13.361824753690753,29091.16565539727,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_top8_pca,none,single,1,10,20,200,200,0.09,,0.09,0.02023610634484806,0.0503372315640978,0.1296627684359022,5.45183067386401,13.446816744136445,27148.27777995478,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,aggregate20,aggregate,20,10,20,200,4000,0.087,,0.087,0.004456203541132295,0.0782658410593807,0.09573415894061929,5.572594410684923,13.764095872796,25478.351870337032,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r00,per_projection,1,10,20,200,200,0.09,,0.09,0.02023610634484806,0.0503372315640978,0.1296627684359022,5.465546925256621,13.509399387183008,27350.076670616032,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r01,per_projection,1,10,20,200,200,0.095,,0.095,0.020733427116615334,0.05436248285143395,0.13563751714856606,5.809904797799708,13.644318455324772,25580.48074947715,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r02,per_projection,1,10,20,200,200,0.095,,0.095,0.020733427116615334,0.05436248285143395,0.13563751714856606,5.469709401789971,13.946970557572174,21536.173587580543,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r03,per_projection,1,10,20,200,200,0.105,,0.105,0.021676600286945368,0.06251386343758708,0.1474861365624129,6.143651936897414,14.129215100454475,22578.49853908988,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r04,per_projection,1,10,20,200,200,0.085,,0.085,0.01971991379291502,0.04634896896588657,0.12365103103411344,5.203721053480595,14.053615613749548,25561.786975023766,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r05,per_projection,1,10,20,200,200,0.085,,0.085,0.01971991379291502,0.04634896896588657,0.12365103103411344,5.599414468972991,12.69963356793074,32984.90122913045,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r06,per_projection,1,10,20,200,200,0.075,,0.075,0.018624580532189176,0.038495822156909214,0.11150417784309077,5.3268588178646565,14.221796317002735,21946.097508393206,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r07,per_projection,1,10,20,200,200,0.065,,0.065,0.017432010784760317,0.03083325886186978,0.09916674113813023,5.282388036527086,14.276914184450884,22723.852163210166,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r08,per_projection,1,10,20,200,200,0.08,,0.08,0.01918332609325088,0.04240068085722828,0.11759931914277172,5.371112046948252,13.987324772978205,24437.84049686974,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r09,per_projection,1,10,20,200,200,0.095,,0.095,0.020733427116615334,0.05436248285143395,0.13563751714856606,5.493097944505783,13.793576294272473,23510.36438320903,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r10,per_projection,1,10,20,200,200,0.075,,0.075,0.018624580532189176,0.038495822156909214,0.11150417784309077,5.5780515704936375,13.889681368570646,23954.231914062024,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r11,per_projection,1,10,20,200,200,0.1,,0.1,0.021213203435596427,0.05842212126623101,0.141577878733769,6.6572582407089955,13.363207045935047,30320.246408318624,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r12,per_projection,1,10,20,200,200,0.095,,0.095,0.020733427116615334,0.05436248285143395,0.13563751714856606,5.552567003452903,12.972913634893398,30802.16462775426,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r13,per_projection,1,10,20,200,200,0.07,,0.07,0.01804161855266872,0.03463842763676932,0.1053615723632307,5.178637266408702,14.564967894127836,22782.67749228511,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r14,per_projection,1,10,20,200,200,0.075,,0.075,0.018624580532189176,0.038495822156909214,0.11150417784309077,5.698309161805928,14.027765204671173,22588.1979847984,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r15,per_projection,1,10,20,200,200,0.09,,0.09,0.02023610634484806,0.0503372315640978,0.1296627684359022,5.2254269090792675,14.062834020062228,26178.04300831589,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r16,per_projection,1,10,20,200,200,0.085,,0.085,0.01971991379291502,0.04634896896588657,0.12365103103411344,5.073863186163163,12.925841016540248,31561.60640002834,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r17,per_projection,1,10,20,200,200,0.08,,0.08,0.01918332609325088,0.04240068085722828,0.11759931914277172,5.56324649968134,13.235471649892666,27811.331607684373,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r18,per_projection,1,10,20,200,200,0.085,,0.085,0.01971991379291502,0.04634896896588657,0.12365103103411344,5.891598282555856,13.521134333246746,25568.90736708844,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,residual_random8,r19,per_projection,1,10,20,200,200,0.115,,0.115,0.022558257911461158,0.07078581449353613,0.15921418550646388,5.8675246633055815,14.455337037061028,19789.558293805174,500,0.05
type1,center_shift,label6_source_vs_external,H0_external,6,normal colon mucosa,50,final_full,none,single,1,10,20,200,200,0.095,,0.095,0.020733427116615334,0.05436248285143395,0.13563751714856606,5.570213218481861,13.10954677215824,31086.848901117148,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,centered_logits,none,single,1,10,20,200,200,0.1,,0.1,0.021213203435596427,0.05842212126623101,0.141577878733769,7.898884653347774,12.514773650188413,43169.71297383516,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,semantic_centered,none,single,1,10,20,200,200,0.08,,0.08,0.01918332609325088,0.04240068085722828,0.11759931914277172,7.00306758644179,12.36070429567113,43400.38514626295,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_full,none,single,1,10,20,200,200,0.105,,0.105,0.021676600286945368,0.06251386343758708,0.1474861365624129,6.2861413650400895,13.531487618441158,38424.51605674496,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_top8_pca,none,single,1,10,20,200,200,0.1,,0.1,0.021213203435596427,0.05842212126623101,0.141577878733769,6.570241657792138,13.668077175584258,36532.84387626787,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,aggregate20,aggregate,20,10,20,200,4000,0.10325,,0.10325,0.004811170270838478,0.09382010626915657,0.11267989373084342,6.627202031980846,13.811341922318425,34723.88497256295,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r00,per_projection,1,10,20,200,200,0.11,,0.11,0.022124646889837587,0.06663569209591833,0.15336430790408168,6.371710949574197,13.284018954203072,36590.551308247916,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r01,per_projection,1,10,20,200,200,0.095,,0.095,0.020733427116615334,0.05436248285143395,0.13563751714856606,5.912638677370594,14.14300493884829,34192.553144331054,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r02,per_projection,1,10,20,200,200,0.115,,0.115,0.022558257911461158,0.07078581449353613,0.15921418550646388,7.11983625216808,14.155414427102336,32027.72854890556,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r03,per_projection,1,10,20,200,200,0.105,,0.105,0.021676600286945368,0.06251386343758708,0.1474861365624129,5.5776431809423705,13.570669383491163,36966.85220309916,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r04,per_projection,1,10,20,200,200,0.095,,0.095,0.020733427116615334,0.05436248285143395,0.13563751714856606,7.369990277799795,13.738739573271955,35054.194338630325,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r05,per_projection,1,10,20,200,200,0.075,,0.075,0.018624580532189176,0.038495822156909214,0.11150417784309077,5.095175635894152,13.291709698619195,39842.16993103111,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r06,per_projection,1,10,20,200,200,0.125,,0.125,0.023385358667337135,0.07916469701201923,0.17083530298798077,7.667910962955498,14.245363211230295,31051.114581923383,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r07,per_projection,1,10,20,200,200,0.105,,0.105,0.021676600286945368,0.06251386343758708,0.1474861365624129,6.637371831959837,14.238811324373193,30740.805627038648,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r08,per_projection,1,10,20,200,200,0.1,,0.1,0.021213203435596427,0.05842212126623101,0.141577878733769,6.594943585558185,13.696803031379442,34654.858484977354,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r09,per_projection,1,10,20,200,200,0.115,,0.115,0.022558257911461158,0.07078581449353613,0.15921418550646388,6.822382633278993,13.69007078824307,36022.689016007746,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r10,per_projection,1,10,20,200,200,0.095,,0.095,0.020733427116615334,0.05436248285143395,0.13563751714856606,7.600979202821168,14.24787409611928,31746.603645729385,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r11,per_projection,1,10,20,200,200,0.12,,0.12,0.022978250586152115,0.07496262885114185,0.16503737114885814,7.4436627535496855,14.259552668289743,31919.362186037786,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r12,per_projection,1,10,20,200,200,0.085,,0.085,0.01971991379291502,0.04634896896588657,0.12365103103411344,5.4003677949204985,12.653031369535178,43106.53609913911,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r13,per_projection,1,10,20,200,200,0.085,,0.085,0.01971991379291502,0.04634896896588657,0.12365103103411344,7.354040107603018,14.264773297759493,30711.416403068994,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r14,per_projection,1,10,20,200,200,0.09,,0.09,0.02023610634484806,0.0503372315640978,0.1296627684359022,5.946459903598095,14.320923412246147,33870.68361734092,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r15,per_projection,1,10,20,200,200,0.125,,0.125,0.023385358667337135,0.07916469701201923,0.17083530298798077,6.083918036458888,13.579492908048428,36216.95861257523,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r16,per_projection,1,10,20,200,200,0.11,,0.11,0.022124646889837587,0.06663569209591833,0.15336430790408168,8.540804808634684,13.909460390181835,32849.45925057973,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r17,per_projection,1,10,20,200,200,0.105,,0.105,0.021676600286945368,0.06251386343758708,0.1474861365624129,5.621561337418353,13.106387944510965,39705.15338651315,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r18,per_projection,1,10,20,200,200,0.115,,0.115,0.022558257911461158,0.07078581449353613,0.15921418550646388,6.913022037938426,13.292716333101462,38422.30352359542,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,residual_random8,r19,per_projection,1,10,20,200,200,0.095,,0.095,0.020733427116615334,0.05436248285143395,0.13563751714856606,6.469620669172423,14.538020695813934,28785.70554248696,500,0.05
type1,center_shift,label8_source_vs_external,H0_external,8,colorectal adenocarcinoma epithelium,20,final_full,none,single,1,10,20,200,200,0.11,,0.11,0.022124646889837587,0.06663569209591833,0.15336430790408168,6.219057940887974,13.560333620676163,39501.367623197984,500,0.05
